ts,pair,side,rsi,sma_short,sma_long,price,qty,pnl,win,source,ADX,ATR,ATR_simplified,BB_Lower,BB_Middle,BB_Position,BB_Upper,BB_Width,CCI,DOW,Donchian_Pos_20,Donchian_Slope_20,Donchian_Width_Rel_20,EMACross_Diff,EMACross_Signal,HV,HeikinAshi_Close,HeikinAshi_High,HeikinAshi_Low,HeikinAshi_Open,HourOfDay,Ichimoku_Chikou,Ichimoku_Cloud_Thickness,Ichimoku_Composite_Signal,Ichimoku_Cross,Ichimoku_Diff_Norm,Ichimoku_Kijun,Ichimoku_Price_Cloud_Distance,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Ichimoku_Tenkan,Ichimoku_Trend,KAMA,Kalman_Estimate,Kalman_Residual,Kalman_Residual_Norm,MACD,MFI,MinusDI,OBV,PlusDI,PriceVolumeCorr,ROC,RSI,ReturnMA_Medium,ReturnMA_Short,ReturnStdDev,Stochastic,Supertrend,Supertrend_Direction,TEMA,VWAP,ZScore,atr_10,close,ema_5,high,low,open,rolling_mean_20,timestamp,volume
2023-01-01 00:00:00,BTC/JPY,buy,71.69849319757398,100.06186619403614,101.19773028249537,99.80540195789719,0.007283455426177707,-2499.4057148735733,0,enhanced,0.0,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,99.71922063156559,99.80540195789719,99.63303930523399,99.71922063156559,0,104.1386650335818,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,99.80540195789719,99.80540195789719,0.0,0.6248981268977752,0.0,50.0,0.0,0.0,0.0,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,1.0,99.80540195789719,99.7479477403428,0.0,2.074922737109688,99.80540195789719,99.80540195789719,99.80540195789719,99.63303930523399,99.63303930523399,101.19773028249537,2020-01-01 00:00:00,62698.714314588244
2023-01-01 00:01:00,BTC/JPY,sell,71.69849319757398,100.06186619403614,101.19773028249537,100.09996404906897,0.005824867297097084,2290.9425725907417,1,enhanced,13.333333333333336,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.09684058094797,100.09996404906897,99.71922063156559,99.71922063156559,0,104.1086889106818,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.07342692373818,0.026537125330790445,0.6248981268977752,0.018798264507825024,50.0,0.0,105853.0927754823,20.81829572904164,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,-1.0,99.90821503742325,99.96771160079442,0.0,2.074922737109688,100.09996404906897,99.90358932162113,100.09996404906897,100.09371711282695,100.09371711282695,101.19773028249537,2020-01-01 01:00:00,105853.0927754823
2023-01-01 00:02:00,BTC/JPY,buy,71.69849319757398,100.06186619403614,101.19773028249537,100.04813218452793,0.00378574854657695,-1389.572466763596,0,enhanced,20.84863991566672,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.04993473892378,100.05173729331965,99.90803060625677,99.90803060625677,0,103.92332808716687,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.06071719596827,-0.012585011440336302,0.6248981268977752,0.02624458287663401,50.0,3.566629872319706,-26495.851821376447,19.974030755006304,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,1.0,99.96682340165796,100.00361255296889,0.0,2.074922737109688,100.04813218452793,99.9517702759234,100.05173729331965,100.04813218452793,100.05173729331965,101.19773028249537,2020-01-01 02:00:00,132348.94459685875
2023-01-01 00:03:00,BTC/JPY,buy,71.69849319757398,100.06186619403614,101.19773028249537,100.34828618719791,0.00832415517736254,-1645.3987469568917,0,enhanced,29.786725293392063,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.39571383240337,100.44314147760882,99.97898267259028,99.97898267259028,0,103.84328651746115,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.1688320685905,0.1794541186074099,0.6248981268977752,0.04858847204504127,50.0,2.629077758054684,391758.0002040055,40.77037042994694,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,-1.0,100.11433839250711,100.22246063458478,0.0,2.074922737109688,100.34828618719791,100.08394224634824,100.44314147760882,100.34828618719791,100.44314147760882,101.19773028249537,2020-01-01 03:00:00,418253.85202538193
2023-01-01 00:04:00,BTC/JPY,buy,71.69849319757398,100.06186619403614,101.19773028249537,100.00754659148873,0.007162580552984914,1022.5704320096403,1,enhanced,27.142520732153216,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,99.96246098821881,100.37398878420815,99.73415428858918,100.18734825249683,0,104.38190971418568,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.11682144441538,-0.10927485292664585,0.6248981268977752,0.03808749122450863,50.0,33.38390020995039,176783.09888013464,27.338835807881217,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,1.0,100.10400437004586,100.18013959876072,0.0,2.074922737109688,100.00754659148873,100.05847702806176,100.37398878420815,99.73415428858918,99.73415428858918,101.19773028249537,2020-01-01 04:00:00,214974.90132387087
2023-01-01 00:05:00,BTC/JPY,sell,71.69849319757398,100.25627596416025,101.19773028249537,100.77745080851767,0.0024635524541040217,2439.752406339273,1,enhanced,27.15802577859031,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.73171035897681,100.89688564709945,100.07490462035781,100.07490462035781,0,103.98833823672294,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.31302851280053,0.4644222957171422,0.6248981268977752,0.07834234533810866,50.0,21.84297914478564,260254.4887177275,38.21371973108546,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0019473101469941855,0.004215259627644755,50.0,107.86839736038054,-1.0,100.36228840770939,100.2208673285963,0.0,2.074922737109688,100.77745080851767,100.29813495488041,100.89688564709945,100.35561933319072,100.89688564709945,101.19773028249537,2020-01-01 05:00:00,83471.38983759287
2023-01-01 00:06:00,BTC/JPY,buy,71.69849319757398,100.41010611270563,101.19773028249537,100.86911479179594,0.009198344660444582,1384.2728185105182,1,enhanced,29.812401065653553,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.72852459797336,101.39791237622607,100.32353561193571,100.40330748966731,0,104.57984682800581,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.47105739002576,0.3980574017701741,0.6248981268977752,0.10483748223671882,50.0,14.74002770050283,467781.7821691933,40.95190288147361,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0015389509824598412,0.004215259627644755,50.0,107.86839736038054,1.0,100.58454693170137,100.32972790588315,0.0,2.074922737109688,100.86911479179594,100.4884615671856,101.39791237622607,100.32353561193571,100.32353561193571,101.19773028249537,2020-01-01 06:00:00,207527.2934514658
2023-01-01 00:07:00,BTC/JPY,buy,71.69849319757398,100.55401327821315,101.19773028249537,100.76766801206547,0.008402835186308522,563.9091200523596,1,enhanced,32.11285964777503,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,100.76563592865155,101.01342766824384,100.56591604382034,100.56591604382034,0,104.71942793134494,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.55338192590911,0.21428608615636335,0.6248981268977752,0.10875655251590001,50.0,13.042410431644141,392698.8904200418,36.235449226380275,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0014413658133150876,0.004215259627644755,50.0,107.86839736038054,-1.0,100.71027997594301,100.3573045698665,0.0,2.074922737109688,100.76766801206547,100.58153038214556,101.01342766824384,100.64072401714843,100.64072401714843,101.19773028249537,2020-01-01 07:00:00,75082.89174915153
2023-01-01 00:08:00,BTC/JPY,buy,71.69849319757398,100.75445150054848,101.19773028249537,101.35047729887461,0.009548199219627317,594.754341665286,1,enhanced,35.490366083400176,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,101.18130087988786,101.35047729887461,100.66577598623594,100.66577598623594,0,105.04335892387684,2.494618703885365,-0.3333333333333333,0.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.51547584073003,0,0.0,100.77184503857919,0.5786322602954215,0.6248981268977752,0.141739682906371,50.0,10.798456695916823,672363.272264766,39.951128634055124,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.001998085271260175,0.004215259627644755,50.0,107.86839736038054,1.0,101.00110599219357,100.49902333968694,0.0,2.074922737109688,101.35047729887461,100.83784602105524,101.35047729887461,100.77274519689769,101.25150372490457,101.19773028249537,2020-01-01 08:00:00,279664.3818447243
2023-01-01 00:09:00,BTC/JPY,sell,71.69849319757398,101.0688014334026,101.19773028249537,101.57929625575927,0.00753147557549524,853.4155587803077,1,enhanced,39.51553185288357,0.5520905342501224,2.074922737109688,99.50242278709793,101.19773028249537,0.8048735037081904,102.89303777789281,0.0,0.0,6,0.0,0.0,0.0,0.009473512786533026,0,0.06029663629564793,101.64362914905148,101.70796204234368,100.9235384330619,100.9235384330619,0,105.71160461029896,2.494618703885365,-0.3333333333333333,1.0,48.517710502329436,101.58882057665359,6.192849653162298,102.09137169104969,103.5885478246446,100.72105816546643,0,0.0,100.99166326033355,0.5876329954257216,0.6248981268977752,0.1682966836349196,50.0,9.626279042349218,800960.1323161749,46.46946242185757,-0.06331591352620934,0.0,0.0,0.0014810169749363555,0.0031287391716528835,0.004215259627644755,50.0,107.86839736038054,-1.0,101.29086204627454,100.58356380420896,0.0,2.074922737109688,101.57929625575927,101.08499609928992,101.70796204234368,101.57929625575927,101.70796204234368,101.19773028249537,2020-01-01 09:00:00,128596.86005140885
